	Original.Reads	Filtered.Reads	Denoised.Reads	tabled	Non.chimeric.Reads	pseq	study	PRJ	Molecule	Cheese	Country	Region	Space	doi	Extraction_kit	Extraction_volume	Sequencer	Animal	Time	Pasteurized	pH	NaCl
SRR5437774_1	377	362	357	357	357	357	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437775_1	40303	37853	37395	37395	37395	37222	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437776_1	75999	70597	69517	69517	69394	68820	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437777_1	88526	85602	85222	85222	80074	79981	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437778_1	51704	49902	49786	49786	49750	49636	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437779_1	82889	80094	79858	79858	76891	76740	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437780_1	75814	73289	72928	72928	70969	70905	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437781_1	6697	6418	6353	6353	6353	6353	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437782_1	241881	233718	233374	233374	232227	231280	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437783_1	111960	108122	107965	107965	107654	107362	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437784_1	54910	53019	52897	52897	52720	52578	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437785_1	56685	54507	54178	54178	53771	53670	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437786_1	1367619	1314858	1311239	1311239	1296760	1292355	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437787_1	286087	271381	269682	269682	253818	253152	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437788_1	287365	270836	269603	269603	248100	246977	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437789_1	13632	13299	13189	13189	13189	13189	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437790_1	63167	60482	60135	60135	59650	59503	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	NA	NA
SRR5437791_1	226289	222102	221621	221621	220281	217616	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	NA	NA
SRR5437792_1	11230	10804	10753	10753	10753	10744	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437793_1	113059	109031	108864	108864	108368	108114	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437794_1	76260	74079	73739	73739	73679	73615	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437795_1	56655	54150	54029	54029	53629	53490	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437796_1	176217	168429	168065	168065	167362	166984	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437797_1	63457	60765	60662	60662	60508	60373	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437798_1	26854	25629	25564	25564	25527	25527	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437799_1	85505	81613	81402	81402	80555	80392	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437800_1	106511	104297	103967	103967	103444	102065	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437801_1	122725	118556	117767	117767	113591	113048	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437802_1	161119	154526	153532	153532	147087	146010	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437803_1	5852	5656	5613	5613	5613	5613	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437804_1	85151	82986	82507	82507	81162	80925	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437805_1	81914	79742	79330	79330	78962	78808	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437806_1	63799	61824	61513	61513	59403	59167	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437807_1	71478	69811	69576	69576	67073	66998	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437808_1	113268	110310	109855	109855	106090	105376	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437809_1	85218	82774	82123	82123	79409	79113	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437810_1	13083	12438	12291	12291	12210	12210	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437811_1	119716	116676	116307	116307	112902	112334	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437812_1	89972	87315	86998	86998	84358	84143	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437813_1	76501	74120	73803	73803	71200	71041	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437814_1	158682	154055	153437	153437	148864	148502	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437815_1	62183	60653	60463	60463	58624	58551	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	NA	NA
SRR5437816_1	141283	138261	138010	138010	133817	132912	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437817_1	62843	60906	60600	60600	58777	58774	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NA	NA	NA
SRR5437818_1	170426	161732	161096	161096	143243	140612	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NA	NA	NA
SRR5437819_1	90176	85245	84395	84395	84067	82284	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	NA	NA
SRR5437820_1	378639	358592	357358	357358	355484	347605	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	NA	NA
SRR5437821_1	113563	108076	107351	107351	107034	105632	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	NA	NA
SRR5437822_1	348961	335468	334061	334061	332795	331337	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437823_1	231721	222251	221870	221870	221000	219088	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437824_1	187568	178730	178354	178354	177761	175144	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437825_1	107892	103798	103270	103270	102680	102314	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437826_1	287282	276399	275587	275587	273856	272049	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437827_1	110849	106939	106638	106638	106116	105579	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437828_1	219955	212145	211777	211777	210675	210044	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437829_1	17665	15950	15669	15669	14710	13720	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437830_1	54925	52248	51961	51961	51850	51330	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437831_1	100	88	86	86	86	86	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437832_1	90226	81649	80692	80692	77918	75642	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437833_1	67677	61097	60533	60533	60407	58132	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437834_1	47355	43922	43603	43603	43571	42902	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437835_1	41216	39286	39143	39143	38786	38449	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	NA	NA
SRR5437836_1	69885	65995	65428	65428	64567	63851	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.37	2.05
SRR5437837_1	56705	54165	53889	53889	53657	53424	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.37	2.05
SRR5437838_1	84899	80791	80285	80285	79289	78581	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.48	2.05
SRR5437839_1	42396	39825	39553	39553	39455	38835	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.48	2.05
SRR5437840_1	32334	27609	27341	27341	27257	24390	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.37	1.62
SRR5437841_1	85851	81808	81601	81601	81220	80519	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.37	1.62
SRR5437842_1	46883	45930	45700	45700	45435	45435	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.29	1.99
SRR5437843_1	51887	50865	50672	50672	50466	50250	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.29	1.99
SRR5437844_1	85756	84058	83762	83762	83256	82985	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.4	1.96
SRR5437845_1	18191	17849	17791	17791	17751	17751	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		NO	5.4	1.96
SRR5437846_1	6081	5927	5900	5900	5900	5900	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	5.5	2
SRR5437847_1	28015	27442	27318	27318	27274	27131	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	5.5	2
SRR5437848_1	67793	66354	66081	66081	65795	65499	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	5.34	1.69
SRR5437849_1	32374	31713	31607	31607	31557	31482	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		NO	5.34	1.69
SRR5437850_1	93290	91333	91099	91099	90606	89972	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	5.5	1.79
SRR5437851_1	42434	41555	41297	41297	41154	40976	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Goat		YES	5.5	1.79
SRR5437852_1	113524	111245	111062	111062	110386	109179	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.4	1.98
SRR5437853_1	82224	80418	80142	80142	79638	78721	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.4	1.98
SRR5437854_1	39716	38925	38802	38802	38744	38649	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.39	1.7
SRR5437855_1	56219	55184	54772	54772	54483	54379	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.39	1.7
SRR5437856_1	139067	136480	135880	135880	134944	133779	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.59	2.1
SRR5437857_1	22224	21758	21625	21625	21561	21561	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.59	2.1
SRR5437858_1	75869	74260	73940	73940	73554	72698	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.86	1.44
SRR5437859_1	14623	14278	14198	14198	14198	14158	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.86	1.44
SRR5437860_1	51416	50297	50023	50023	49798	49640	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.64	1.69
SRR5437861_1	177	162	158	158	158	158	13	PRJNA382370	DNA	Gouda	Netherlands	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.64	1.69
SRR5437862_1	91574	87930	87557	87557	84160	83815	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.43	2.15
SRR5437863_1	112314	109745	109222	109222	108598	107434	13	PRJNA382370	DNA	Gouda	Unknown	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.43	2.15
SRR5437864_1	71147	69611	69285	69285	68982	68436	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.26	2.39
SRR5437865_1	68607	67191	66946	66946	66554	66463	13	PRJNA382370	DNA	Gouda	USA	NA	V1-V3	10.1186/s12866-018-1323-4	PowerFood Microbial DNA Isolation Kit MOBIO	1g	Miseq	Cow		YES	5.26	2.39
SRR3307076	3839	3771	3757	3757	3757	3757	14	PRJNA316626	DNA	Adobera	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		YES	NA	NA
SRR3307077	27270	26856	26801	26801	26776	26776	14	PRJNA316626	DNA	Adobera	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307078	41924	41441	41336	41336	41014	41014	14	PRJNA316626	DNA	Zacatecas	Mexico	Queretaro	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307079	68543	67647	67601	67601	67371	67371	14	PRJNA316626	DNA	Chihuahua	Mexico	Chihuahua	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		YES	NA	NA
SRR3307080	42712	42189	42121	42121	41822	41822	14	PRJNA316626	DNA	Cincho	Mexico	Veracruz	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307081	56509	56072	55837	55837	55641	55641	14	PRJNA316626	DNA	Oaxaca	Mexico	Hidalgo	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307082	6141	6071	6055	6055	5848	5848	14	PRJNA316626	DNA	Canasto	Mexico	Durango	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307083	10919	10873	10836	10836	10836	10836	14	PRJNA316626	DNA	Asadero	Mexico	Queretaro	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307084	26384	26143	26100	26100	26019	26019	14	PRJNA316626	DNA	Manchego	Mexico	Queretaro	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307085	69103	68616	68587	68587	67088	67088	14	PRJNA316626	DNA	Adobera_mesa	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307086	48779	48200	48165	48165	47009	47009	14	PRJNA316626	DNA	Cotija	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307087	12312	12201	12197	12197	12170	12170	14	PRJNA316626	DNA	Panela_pasteurizado	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		YES	NA	NA
SRR3307088	56460	55611	55589	55589	55377	55377	14	PRJNA316626	DNA	Panela_artesanal	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307089	83900	83196	83177	83177	82803	82803	14	PRJNA316626	DNA	Jocoque	Mexico	Jalisco	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307090	57532	56841	56768	56768	55750	55750	14	PRJNA316626	DNA	Chiapas	Mexico	Chiapas	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307091	64610	63536	63500	63500	63161	63161	14	PRJNA316626	DNA	Ranchero_Estado_de_Mexico	Mexico	Estado_de_mexico	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR3307092	59447	58837	58795	58795	56066	56066	14	PRJNA316626	DNA	Ranchero_Veracruz	Mexico	Veracruz	V3-V4	10.1016/j.foodres.2018.07.023	Phenol Chloroform	0.1g	Ion_Torrent	Cow		NO	NA	NA
SRR6725743_1	11688	11650	11637	11637	11606	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725744_1	44392	44245	44215	44215	44091	13	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725745_1	11454	11426	11412	11412	11261	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725746_1	14899	14836	14746	14746	14156	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725747_1	10815	10789	10757	10757	10214	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
